Age,Gender,EducationBackground,MaritalStatus,EmpDepartment,EmpJobRole,BusinessTravelFrequency,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,OverTime,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,PerformanceRating
33,Male,Life Sciences,Single,Development,Developer,Travel_Rarely,2,3,3,90,3,1,4,0,No,14,1,4,2,4,3,1,0,2,No,3
19,Male,Life Sciences,Single,Development,Developer,Travel_Rarely,2,3,2,47,2,1,4,1,No,22,3,1,3,2,1,0,1,0,Yes,4
46,Female,Marketing,Divorced,Sales,Sales Executive,Travel_Rarely,1,2,2,92,3,3,1,1,No,25,3,24,2,3,24,13,15,7,No,2
38,Female,Life Sciences,Single,Development,Technical Lead,Travel_Rarely,9,2,3,75,3,1,4,1,No,12,3,2,3,3,2,2,2,1,No,3
34,Female,Medical,Single,Development,Developer,Travel_Rarely,27,2,4,95,3,1,2,2,No,15,4,9,3,3,3,2,1,2,No,3
41,Female,Marketing,Single,Sales,Sales Representative,Travel_Rarely,20,2,2,70,3,1,2,1,Yes,22,4,4,5,2,4,3,0,2,Yes,3
50,Male,Medical,Married,Development,Developer,Travel_Rarely,1,3,3,86,2,1,3,2,No,15,4,5,2,2,3,2,0,2,No,3
53,Female,Medical,Divorced,Development,Technical Lead,Travel_Rarely,13,2,4,57,4,2,1,1,No,11,3,5,3,3,4,2,1,3,No,3
33,Female,Medical,Married,Development,Developer,Travel_Rarely,14,3,4,72,3,1,2,1,No,13,4,8,5,3,8,7,1,6,No,3
40,Female,Medical,Married,Development,Developer,Travel_Rarely,4,1,4,46,3,5,3,1,No,14,2,21,2,3,20,8,9,9,No,3
34,Male,Life Sciences,Married,Development,Technical Lead,Travel_Frequently,2,1,4,45,2,2,3,1,No,17,3,10,2,2,10,9,1,9,No,3
51,Female,Medical,Single,Development,Developer,Travel_Rarely,3,3,4,98,3,4,2,3,No,18,3,21,6,3,7,7,1,0,No,3
52,Male,Life Sciences,Married,Development,Developer,Travel_Rarely,1,4,3,65,2,5,3,0,No,14,1,34,5,3,33,18,11,9,No,3
27,Female,Medical,Single,Development,Developer,Travel_Rarely,9,3,4,99,3,1,2,1,No,16,4,7,2,2,7,7,0,3,No,3
35,Male,Life Sciences,Married,Development,Developer,Travel_Rarely,23,2,2,50,2,2,3,3,Yes,13,1,8,1,3,1,0,0,1,Yes,3
43,Male,Medical,Divorced,Development,Technical Lead,Non-Travel,7,3,4,37,4,1,4,4,No,14,4,7,3,4,5,4,2,2,No,3
45,Male,Medical,Married,Development,Technical Lead,Non-Travel,2,2,1,65,2,4,4,9,No,23,4,22,1,3,20,8,11,8,No,3
37,Male,Life Sciences,Married,Development,Developer,Travel_Rarely,21,3,2,65,4,1,1,1,Yes,12,1,8,3,2,8,7,1,7,No,3
35,Female,Medical,Single,Development,Developer,Travel_Frequently,2,3,2,37,3,2,2,5,No,11,4,10,5,3,6,2,1,2,No,3
42,Female,Medical,Divorced,Development,Developer,Non-Travel,21,2,3,36,3,2,3,2,No,16,2,11,5,3,5,3,0,2,No,3
38,Male,Life Sciences,Married,Development,Technical Lead,Travel_Rarely,2,4,4,88,3,2,3,9,No,14,2,14,3,3,1,0,0,0,No,3
38,Male,Technical Degree,Married,Development,Technical Lead,Travel_Rarely,29,3,4,54,3,2,4,3,No,18,1,9,3,1,7,7,1,7,No,3
27,Male,Technical Degree,Married,Development,Developer,Travel_Frequently,1,1,3,60,2,2,1,5,No,19,3,6,1,3,2,2,2,0,No,3
49,Male,Life Sciences,Divorced,Development,Technical Lead,Non-Travel,18,4,4,92,3,2,4,1,Yes,15,1,7,0,3,7,7,1,7,No,3
34,Male,Medical,Divorced,Development,Developer,Travel_Frequently,10,4,4,43,3,1,3,1,Yes,17,4,5,4,4,5,3,2,0,No,3
40,Male,Medical,Married,Development,Developer,Travel_Rarely,19,2,3,99,3,2,4,8,Yes,15,3,15,2,4,7,2,3,7,No,3
38,Male,Medical,Married,Development,Technical Lead,Travel_Rarely,29,1,2,70,3,2,1,7,Yes,19,2,17,2,3,1,0,0,0,Yes,3
29,Female,Marketing,Married,Sales,Sales Executive,Travel_Rarely,27,3,2,35,3,3,4,1,No,22,4,10,3,2,10,4,1,9,Yes,2
22,Male,Life Sciences,Divorced,Development,Technical Lead,Travel_Rarely,5,3,4,60,4,1,2,1,Yes,16,1,4,2,2,4,2,2,2,No,3
36,Female,Medical,Single,Development,Developer,Travel_Frequently,18,1,2,73,3,1,4,1,No,13,1,8,2,3,8,1,1,7,No,3
40,Male,Life Sciences,Married,Development,Technical Lead,Non-Travel,9,5,4,63,2,2,4,9,No,14,4,5,5,1,3,2,0,2,No,3
32,Male,Medical,Married,Sales,Sales Executive,Travel_Rarely,4,4,4,32,1,3,4,1,No,11,3,14,2,2,14,8,9,8,Yes,3
27,Female,Life Sciences,Single,Sales,Sales Executive,Travel_Frequently,20,3,4,90,3,2,3,1,No,14,4,7,2,3,7,7,0,7,No,3
51,Male,Life Sciences,Married,Data Science,Data Scientist,Travel_Rarely,8,4,2,81,2,3,2,5,No,16,4,16,5,1,10,9,4,7,No,3
41,Female,Life Sciences,Single,Sales,Manager,Travel_Rarely,6,3,4,75,3,3,4,3,Yes,18,3,16,3,3,1,0,0,0,No,3
30,Female,Marketing,Single,Sales,Sales Executive,Travel_Frequently,26,4,3,52,2,2,1,5,No,15,3,9,5,2,6,3,0,1,Yes,3
29,Male,Technical Degree,Single,Development,Developer,Travel_Rarely,1,3,3,85,3,1,3,0,No,14,4,7,1,2,6,2,1,5,Yes,3
45,Female,Medical,Single,Sales,Sales Executive,Non-Travel,6,3,4,57,2,3,4,6,No,12,4,23,2,3,19,7,12,8,No,3
54,Female,Marketing,Married,Sales,Sales Executive,Travel_Rarely,3,3,4,52,3,2,1,2,No,14,4,16,4,3,6,2,0,5,No,3
36,Male,Life Sciences,Single,Development,Technical Lead,Travel_Rarely,5,2,4,62,3,2,2,8,No,16,4,16,3,4,13,11,3,7,No,3
37,Male,Other,Divorced,Development,Developer,Travel_Frequently,11,3,2,47,3,3,4,1,Yes,14,3,10,1,3,10,8,0,7,No,3
31,Male,Medical,Married,Development,Developer,Non-Travel,1,4,3,90,1,2,3,0,No,12,4,6,2,3,5,4,1,4,No,3
37,Male,Marketing,Divorced,Sales,Sales Representative,Travel_Frequently,4,4,1,41,3,1,4,4,No,17,3,13,2,3,9,8,5,8,No,2
29,Female,Medical,Married,Sales,Sales Executive,Travel_Frequently,1,1,2,42,3,3,4,1,No,14,4,11,5,3,11,10,4,1,No,2
35,Female,Marketing,Single,Sales,Sales Executive,Travel_Frequently,1,3,3,92,3,3,3,1,No,14,1,10,3,4,10,7,0,8,No,4
29,Male,Medical,Single,Development,Developer,Travel_Rarely,18,1,3,86,2,1,4,1,Yes,13,3,4,3,2,4,3,0,1,Yes,3
52,Female,Life Sciences,Single,Development,Technical Lead,Travel_Rarely,2,3,3,89,2,1,4,7,No,15,2,6,3,2,2,2,2,2,No,3
42,Male,Technical Degree,Married,Development,Developer,Travel_Rarely,4,2,3,58,3,5,4,1,No,11,4,22,3,3,22,17,11,15,No,3
59,Male,Medical,Married,Human Resources,Human Resources,Travel_Rarely,6,2,2,52,3,1,3,8,No,17,4,7,2,2,2,2,2,2,No,2
50,Female,Medical,Divorced,Sales,Manager,Travel_Rarely,1,4,4,68,3,5,4,3,No,11,3,32,3,2,7,0,0,6,No,3
33,Male,Medical,Married,Development,Developer,Travel_Rarely,14,3,3,58,3,1,4,5,Yes,13,3,8,2,1,5,4,0,4,Yes,3
43,Female,Marketing,Married,Sales,Manager,Travel_Rarely,16,3,4,80,3,4,4,5,Yes,22,3,22,3,3,17,13,1,9,No,4
33,Female,Life Sciences,Married,Development,Developer,Travel_Rarely,2,2,1,39,3,1,1,7,No,20,1,13,3,4,9,7,1,7,Yes,3
52,Male,Life Sciences,Single,Sales,Manager,Non-Travel,2,4,1,79,2,5,3,1,Yes,18,4,33,2,4,33,7,15,12,No,2
32,Male,Life Sciences,Single,Development,Developer,Travel_Rarely,1,3,4,62,2,1,3,0,Yes,14,4,4,2,1,3,2,1,2,Yes,3
39,Female,Medical,Divorced,Data Science,Data Scientist,Travel_Rarely,1,4,3,96,3,1,3,7,No,14,3,7,1,3,3,2,1,2,No,3
32,Male,Marketing,Married,Sales,Sales Executive,Non-Travel,26,4,3,100,3,2,4,0,No,18,1,4,2,3,3,2,2,2,No,3
41,Male,Life Sciences,Divorced,Data Science,Data Scientist,Travel_Rarely,19,2,3,36,3,2,1,2,No,16,1,17,2,2,1,0,0,0,No,3
31,Male,Medical,Divorced,Development,Technical Lead,Travel_Frequently,3,4,2,73,3,3,3,9,No,12,1,9,3,3,2,2,2,2,No,2
33,Female,Life Sciences,Married,Development,Developer,Travel_Rarely,5,4,3,63,2,1,4,1,No,13,3,2,2,2,2,2,0,2,No,3
34,Male,Life Sciences,Married,Development,Developer,Travel_Rarely,2,4,4,84,2,2,1,6,No,13,2,13,3,3,11,9,5,9,No,3
37,Female,Medical,Married,Development,Technical Lead,Travel_Rarely,1,2,3,83,2,1,1,2,No,14,1,17,2,2,3,1,0,2,No,3
45,Male,Life Sciences,Married,Development,Technical Lead,Travel_Frequently,7,4,1,77,4,2,3,4,No,17,4,9,1,3,3,2,0,2,No,4
37,Male,Medical,Divorced,Development,Developer,Travel_Frequently,10,3,1,61,3,3,3,6,No,11,2,17,5,3,1,0,0,0,Yes,3
39,Female,Technical Degree,Single,Development,Developer,Travel_Frequently,2,4,3,64,3,3,3,0,No,25,4,20,1,3,19,6,11,8,No,4
42,Female,Life Sciences,Single,Development,Developer,Travel_Rarely,17,2,4,82,4,2,1,3,Yes,13,3,10,1,3,3,2,0,2,No,3
29,Male,Marketing,Divorced,Sales,Sales Executive,Travel_Rarely,20,2,4,45,3,2,4,2,No,14,4,10,2,3,3,2,0,2,No,3
25,Female,Life Sciences,Married,Development,Developer,Travel_Rarely,1,3,1,62,3,2,3,0,No,12,4,5,3,3,4,2,1,2,No,3
42,Female,Medical,Divorced,Development,Developer,Travel_Rarely,2,3,4,56,2,1,1,0,Yes,11,3,10,4,3,9,6,7,8,No,3
40,Male,Medical,Divorced,Data Science,Data Scientist,Travel_Rarely,2,2,1,49,3,5,3,0,No,19,4,22,5,3,21,7,3,9,No,2
51,Male,Life Sciences,Married,Development,Developer,Travel_Rarely,1,3,3,96,3,1,4,1,No,11,2,1,0,2,1,0,0,0,No,3
32,Male,Life Sciences,Married,Development,Technical Lead,Travel_Frequently,7,3,2,100,4,1,2,1,No,20,3,5,3,1,5,1,0,3,No,3
38,Male,Life Sciences,Married,Sales,Sales Executive,Non-Travel,2,2,4,39,2,2,4,3,No,18,4,13,0,3,8,7,7,5,No,3
32,Male,Technical Degree,Single,Development,Developer,Travel_Rarely,2,1,4,84,2,2,1,4,No,13,4,9,5,3,6,2,0,4,No,3
46,Female,Technical Degree,Married,Sales,Manager,Travel_Rarely,2,3,3,75,1,4,2,3,Yes,12,2,28,2,2,7,7,7,7,No,3
28,Male,Life Sciences,Single,Development,Developer,Travel_Rarely,2,4,1,79,3,1,3,2,No,11,3,5,5,1,0,0,0,0,Yes,3
29,Male,Medical,Married,Sales,Sales Executive,Travel_Rarely,2,3,1,78,2,2,2,2,No,19,2,10,2,3,0,0,0,0,No,3
31,Male,Medical,Married,Data Science,Data Scientist,Travel_Rarely,23,3,2,64,2,2,4,0,No,21,2,10,2,3,9,0,7,8,No,4
25,Male,Life Sciences,Divorced,Development,Developer,Non-Travel,5,2,2,85,4,2,1,1,No,12,4,6,2,3,6,3,1,5,No,3
45,Male,Medical,Married,Development,Technical Lead,Travel_Rarely,20,2,3,79,3,4,4,0,Yes,14,2,21,2,3,20,7,4,10,No,3
55,Male,Medical,Single,Development,Developer,Travel_Rarely,1,3,4,81,3,5,1,0,Yes,14,3,37,2,3,36,10,4,13,No,3
28,Male,Medical,Married,Development,Technical Lead,Travel_Rarely,9,3,4,94,3,1,4,1,No,23,4,5,3,2,5,2,0,4,No,4
37,Male,Medical,Married,Sales,Sales Executive,Travel_Rarely,6,4,3,98,3,2,4,4,No,14,2,7,5,4,5,4,0,1,No,4
21,Male,Medical,Single,Development,Developer,Travel_Rarely,3,2,4,100,2,1,3,1,No,17,1,3,4,4,3,2,1,0,No,4
37,Female,Medical,Divorced,Development,Developer,Non-Travel,1,4,1,80,3,3,4,2,Yes,18,1,15,2,3,5,2,0,2,No,3
35,Female,Life Sciences,Divorced,Development,Technical Lead,Travel_Rarely,22,3,2,71,4,3,2,7,No,18,2,10,6,2,7,7,6,2,No,3
38,Female,Medical,Divorced,Sales,Sales Executive,Travel_Rarely,7,2,1,44,4,2,1,1,Yes,24,3,8,3,3,8,0,7,7,No,4
26,Female,Life Sciences,Divorced,Data Science,Data Scientist,Travel_Frequently,1,3,3,84,3,2,2,1,No,20,1,6,6,1,6,5,1,4,No,3
50,Male,Life Sciences,Divorced,Development,Developer,Travel_Rarely,4,1,1,96,3,5,2,3,No,14,1,28,4,2,10,4,1,6,No,2
53,Male,Medical,Married,Development,Technical Lead,Travel_Rarely,3,4,3,45,3,4,3,3,Yes,16,4,21,5,2,5,3,1,3,No,3
42,Male,Life Sciences,Married,Sales,Sales Executive,Travel_Rarely,1,1,2,99,3,2,3,1,No,25,3,20,3,3,20,16,11,6,No,2
26,Male,Medical,Married,Development,Developer,Travel_Frequently,11,2,1,60,3,2,1,1,Yes,13,3,5,3,3,5,3,3,3,No,3
37,Female,Life Sciences,Single,Development,Technical Lead,Travel_Rarely,1,3,4,42,3,1,4,1,No,12,2,17,3,3,17,12,5,7,No,3
44,Male,Life Sciences,Divorced,Development,Developer,Travel_Frequently,24,3,4,43,3,1,3,3,Yes,22,4,19,0,1,1,0,0,0,Yes,3
38,Male,Life Sciences,Divorced,Development,Developer,Travel_Rarely,23,4,4,82,3,2,4,9,No,14,2,10,2,3,2,2,1,2,No,3
26,Male,Medical,Divorced,Data Science,Data Scientist,Travel_Rarely,16,4,1,45,3,1,2,2,Yes,13,4,5,2,3,3,2,0,2,Yes,3
28,Female,Life Sciences,Single,Development,Technical Lead,Travel_Rarely,8,2,4,66,3,1,4,1,No,21,4,5,3,3,5,3,0,2,No,4
49,Female,Life Sciences,Single,Development,Developer,Travel_Frequently,10,4,3,35,3,5,1,9,Yes,11,4,22,4,3,3,2,1,2,No,3
31,Female,Marketing,Divorced,Sales,Sales Representative,Travel_Frequently,5,3,4,84,3,1,2,1,No,11,3,2,5,2,2,2,2,2,No,3
26,Male,Marketing,Single,Sales,Sales Executive,Travel_Rarely,4,4,4,48,2,2,4,1,Yes,12,2,8,0,3,8,7,7,4,Yes,3
37,Male,Medical,Married,Development,Developer,Travel_Frequently,9,3,2,53,3,1,4,1,Yes,12,3,4,3,2,4,2,1,2,No,2
42,Female,Marketing,Married,Sales,Sales Executive,Travel_Frequently,26,3,3,77,3,4,2,5,No,14,4,23,2,4,20,4,4,8,No,3
18,Male,Life Sciences,Single,Development,Developer,Travel_Rarely,3,3,3,54,3,1,3,1,No,13,3,0,2,3,0,0,0,0,Yes,3
35,Male,Marketing,Married,Sales,Sales Executive,Travel_Rarely,16,3,3,96,3,3,2,0,No,15,3,12,3,2,11,9,6,9,No,3
36,Male,Life Sciences,Married,Development,Developer,Travel_Frequently,18,4,3,81,4,1,4,4,No,18,4,4,2,3,1,0,0,0,No,3
51,Male,Medical,Divorced,Development,Technical Lead,Travel_Rarely,2,3,4,84,1,2,2,5,No,18,4,13,3,3,4,1,1,2,No,3
41,Male,Life Sciences,Single,Sales,Manager,Travel_Rarely,2,4,4,88,3,4,2,1,No,19,2,22,2,3,22,10,0,4,No,3
18,Female,Medical,Single,Sales,Sales Representative,Travel_Rarely,10,3,4,69,2,1,3,1,No,12,1,0,2,3,0,0,0,0,No,3
28,Male,Medical,Single,Data Science,Data Scientist,Travel_Rarely,16,2,2,68,4,2,1,0,No,19,3,9,2,3,8,3,0,7,No,3
39,Male,Medical,Divorced,Development,Technical Lead,Travel_Rarely,1,3,3,48,4,3,4,0,No,17,1,19,5,2,18,10,3,7,No,3
36,Female,Life Sciences,Married,Development,Technical Lead,Non-Travel,24,4,2,47,3,2,2,7,No,15,3,11,3,3,9,8,0,8,No,3
32,Male,Life Sciences,Married,Sales,Sales Executive,Travel_Rarely,7,3,4,91,2,2,3,1,No,14,3,13,3,2,13,8,4,8,No,3
38,Female,Life Sciences,Married,Development,Developer,Travel_Rarely,25,2,1,81,2,3,2,3,No,17,3,19,2,3,10,8,0,1,No,3
31,Male,Technical Degree,Married,Development,Developer,Travel_Rarely,5,4,3,86,3,1,4,0,Yes,12,3,6,4,3,5,2,0,3,No,3
31,Male,Human Resources,Married,Human Resources,Human Resources,Travel_Rarely,2,3,1,62,2,2,1,3,No,12,4,9,1,3,2,2,1,0,No,2
45,Male,Life Sciences,Divorced,Development,Technical Lead,Travel_Frequently,7,3,1,97,3,3,1,1,No,18,1,24,2,3,24,9,9,11,No,3
31,Male,Life Sciences,Divorced,Development,Developer,Travel_Rarely,2,4,3,32,3,1,4,0,Yes,18,2,3,2,1,2,2,2,2,No,3
33,Female,Life Sciences,Married,Development,Developer,Travel_Frequently,5,4,4,74,3,3,2,6,No,11,2,12,2,3,10,6,8,8,No,3
39,Male,Medical,Married,Development,Developer,Travel_Rarely,10,1,3,99,3,4,1,1,Yes,14,4,21,3,3,21,9,11,10,No,3
43,Female,Life Sciences,Single,Development,Developer,Travel_Frequently,10,4,3,33,3,1,4,0,No,19,1,9,5,3,8,7,1,7,No,3
49,Female,Technical Degree,Single,Development,Technical Lead,Travel_Rarely,1,2,3,90,2,4,3,7,Yes,12,4,25,2,3,7,1,0,7,No,3
27,Female,Life Sciences,Single,Development,Technical Lead,Travel_Rarely,5,3,3,85,3,1,2,1,Yes,12,2,4,2,2,4,3,1,2,No,3
32,Female,Technical Degree,Married,Sales,Sales Executive,Travel_Rarely,8,2,3,65,2,2,2,1,Yes,11,4,13,2,3,13,12,11,9,No,3
27,Male,Life Sciences,Single,Sales,Sales Executive,Travel_Rarely,2,3,4,74,3,2,3,1,Yes,11,1,5,3,3,5,4,0,4,No,3
31,Male,Marketing,Divorced,Sales,Sales Executive,Travel_Rarely,7,3,4,73,3,2,4,4,No,12,4,13,3,3,7,7,1,7,No,3
32,Female,Medical,Single,Development,Technical Lead,Travel_Rarely,2,4,1,74,4,2,4,7,No,16,3,10,0,2,7,7,0,7,No,3
30,Female,Medical,Married,Development,Delivery Manager,Travel_Rarely,28,2,4,64,3,2,4,1,No,13,4,11,2,3,10,8,1,9,No,3
39,Male,Medical,Married,Development,Developer,Travel_Frequently,7,2,3,54,2,5,4,1,No,15,1,21,2,3,21,9,13,3,No,3
39,Female,Medical,Married,Sales,Sales Executive,Travel_Rarely,3,2,4,41,3,2,3,4,Yes,18,1,12,3,2,1,0,0,0,Yes,3
33,Male,Marketing,Single,Sales,Sales Executive,Travel_Frequently,10,3,2,46,2,2,4,3,No,14,3,9,6,2,7,7,0,1,No,4
47,Male,Life Sciences,Married,Data Science,Data Scientist,Travel_Rarely,5,5,4,42,3,5,3,4,No,11,2,21,2,3,3,2,1,1,No,3
27,Male,Marketing,Married,Sales,Sales Executive,Non-Travel,1,1,3,73,3,2,2,0,Yes,13,4,6,0,3,5,4,1,4,No,3
43,Female,Life Sciences,Married,Development,Delivery Manager,Travel_Rarely,7,3,3,43,3,3,1,8,No,16,1,10,1,2,1,0,0,0,No,3
45,Male,Other,Married,Development,Developer,Travel_Rarely,8,4,4,75,3,2,4,9,No,14,1,12,3,3,10,9,9,8,No,3
40,Male,Medical,Married,Sales,Sales Executive,Travel_Rarely,1,2,2,57,1,2,4,2,Yes,22,3,6,2,2,4,3,0,2,No,3
29,Male,Other,Married,Development,Developer,Travel_Rarely,8,4,2,77,1,1,1,1,Yes,11,4,7,4,2,7,7,0,7,Yes,3
30,Female,Marketing,Divorced,Sales,Sales Executive,Travel_Rarely,5,3,4,30,2,2,3,1,No,13,3,10,2,3,10,9,1,2,No,3
27,Female,Marketing,Married,Sales,Sales Executive,Travel_Rarely,8,4,2,56,3,2,2,1,No,18,1,8,3,3,8,7,0,7,No,3
37,Male,Medical,Divorced,Development,Delivery Manager,Travel_Rarely,5,2,4,61,3,2,4,7,No,16,3,8,2,2,6,2,0,4,No,3
38,Male,Life Sciences,Divorced,Development,Developer,Travel_Rarely,15,2,3,92,2,3,4,0,Yes,14,2,12,3,3,11,10,2,9,No,3
31,Female,Medical,Single,Development,Delivery Manager,Travel_Rarely,7,4,3,39,3,3,4,1,Yes,14,3,11,2,2,11,9,4,10,No,3
29,Female,Marketing,Divorced,Sales,Sales Executive,Travel_Rarely,10,1,4,39,2,2,2,1,Yes,14,1,7,2,3,7,7,1,7,No,3
35,Male,Technical Degree,Single,Development,Delivery Manager,Travel_Rarely,5,4,3,62,3,3,2,0,No,13,4,17,5,3,16,6,0,13,No,3
41,Male,Medical,Single,Development,Developer,Travel_Rarely,6,3,4,95,2,2,2,6,Yes,15,4,8,3,3,5,4,1,2,No,3
47,Male,Medical,Single,Sales,Sales Representative,Travel_Frequently,4,1,2,99,3,2,3,3,No,19,1,5,3,3,0,0,0,0,No,3
42,Female,Life Sciences,Single,Development,Developer,Travel_Rarely,23,5,1,44,3,4,4,2,No,14,2,16,2,3,1,0,0,0,No,3
29,Male,Life Sciences,Married,Sales,Sales Executive,Non-Travel,2,3,4,61,3,2,3,1,No,14,1,4,3,2,4,3,0,2,No,3
42,Male,Technical Degree,Divorced,Human Resources,Human Resources,Travel_Rarely,2,1,3,52,3,1,3,0,Yes,11,3,4,5,3,3,2,1,0,No,3
37,Male,Medical,Divorced,Development,Delivery Manager,Travel_Rarely,6,3,3,51,4,2,1,4,Yes,13,1,13,2,3,7,7,6,7,No,3
26,Male,Life Sciences,Married,Sales,Sales Executive,Travel_Rarely,1,3,3,57,3,2,3,1,No,17,2,8,3,3,8,7,7,7,No,3
21,Female,Technical Degree,Single,Sales,Sales Representative,Travel_Frequently,1,1,1,99,2,1,2,1,Yes,11,3,3,3,3,3,2,1,2,Yes,2
36,Female,Medical,Single,Sales,Sales Executive,Non-Travel,1,5,4,45,3,2,4,4,No,15,2,7,6,3,1,0,0,0,No,3
36,Male,Medical,Married,Sales,Sales Executive,Travel_Frequently,3,4,1,48,2,3,4,4,No,11,1,16,2,3,13,9,1,12,No,2
57,Male,Medical,Married,Development,Developer,Travel_Rarely,1,4,4,88,3,2,3,2,No,11,3,15,2,3,3,2,1,2,No,3
40,Female,Life Sciences,Married,Development,Delivery Manager,Travel_Rarely,10,4,4,46,4,1,3,3,Yes,13,3,10,3,3,7,7,1,7,No,3
21,Male,Medical,Single,Sales,Sales Representative,Non-Travel,9,2,1,39,3,1,4,1,No,24,3,3,3,2,3,2,2,2,No,2
41,Male,Marketing,Single,Sales,Sales Executive,Travel_Frequently,4,3,1,56,3,2,2,1,No,18,3,8,5,3,8,7,7,7,Yes,2
40,Male,Marketing,Married,Sales,Sales Executive,Travel_Rarely,22,2,3,68,2,2,3,2,Yes,12,1,8,6,3,6,4,1,0,Yes,3
31,Male,Life Sciences,Single,Development,Developer,Travel_Rarely,9,4,3,42,2,1,2,0,Yes,16,4,3,5,3,2,2,2,2,No,3
21,Female,Life Sciences,Single,Sales,Sales Representative,Travel_Rarely,12,3,3,90,4,1,2,1,No,15,4,1,0,3,1,0,0,0,Yes,3
29,Male,Life Sciences,Single,Development,Delivery Manager,Travel_Rarely,23,3,4,54,3,1,4,9,No,16,4,6,4,3,3,2,1,2,No,3
35,Male,Life Sciences,Single,Development,Developer,Travel_Rarely,9,4,3,97,2,2,2,9,No,19,3,10,5,3,1,1,0,0,No,3
27,Male,Medical,Divorced,Data Science,Data Scientist,Travel_Rarely,1,2,4,82,3,1,2,1,No,11,2,5,2,3,5,2,0,4,No,3
28,Male,Life Sciences,Single,Sales,Sales Executive,Travel_Rarely,9,4,2,92,3,2,4,1,No,16,4,7,1,3,7,5,0,7,No,3
49,Male,Other,Single,Development,Delivery Manager,Travel_Rarely,7,3,2,31,2,3,3,8,No,24,3,26,2,3,5,2,0,0,No,3
51,Female,Life Sciences,Married,Sales,Sales Executive,Travel_Rarely,14,2,3,87,3,2,4,4,No,11,3,18,2,2,7,7,0,7,No,3
36,Female,Life Sciences,Married,Development,Developer,Travel_Rarely,2,3,4,96,3,1,3,4,No,13,2,6,3,3,2,2,2,2,No,3
34,Male,Marketing,Single,Sales,Sales Executive,Non-Travel,19,3,1,67,4,2,4,8,Yes,13,2,9,3,2,5,2,0,4,Yes,3
55,Female,Life Sciences,Single,Development,Delivery Manager,Travel_Rarely,2,3,3,97,3,4,4,2,Yes,13,3,30,2,3,5,4,1,2,No,3
30,Male,Technical Degree,Married,Sales,Sales Representative,Travel_Rarely,2,1,3,72,3,1,2,1,No,18,1,1,3,3,1,0,0,0,No,3
26,Male,Technical Degree,Single,Development,Developer,Travel_Frequently,3,1,3,73,3,1,1,0,No,22,3,7,2,3,6,4,0,4,Yes,4
22,Female,Medical,Married,Development,Developer,Travel_Rarely,11,3,1,43,3,1,2,1,No,13,4,2,1,3,2,1,1,2,No,3
36,Male,Medical,Married,Sales,Sales Executive,Travel_Rarely,2,2,2,61,2,3,3,1,No,13,2,10,2,3,10,9,9,0,No,2
30,Male,Technical Degree,Single,Development,Developer,Travel_Frequently,4,3,3,40,3,1,4,9,Yes,23,3,3,4,3,1,0,0,0,Yes,4
37,Female,Life Sciences,Divorced,Development,Delivery Manager,Travel_Rarely,14,3,4,95,3,1,1,1,No,12,3,18,2,2,18,7,12,17,No,3
40,Female,Marketing,Divorced,Sales,Sales Executive,Travel_Rarely,2,2,4,46,3,2,2,7,No,12,3,8,5,3,5,4,1,3,No,3
37,Male,Life Sciences,Single,Development,Delivery Manager,Travel_Rarely,10,4,3,49,3,2,2,2,Yes,12,4,18,2,2,1,0,0,1,No,3
43,Male,Life Sciences,Divorced,Development,Developer,Travel_Rarely,12,3,1,59,2,4,2,1,No,11,3,25,3,3,25,10,3,9,No,2
40,Female,Medical,Married,Development,Developer,Travel_Rarely,2,3,2,78,2,2,3,6,No,22,2,20,3,3,1,0,0,0,No,4
54,Male,Medical,Married,Development,Developer,Travel_Rarely,5,2,1,86,3,5,1,4,No,11,3,24,4,2,4,2,1,2,No,3
31,Female,Medical,Married,Development,Developer,Travel_Rarely,7,2,2,31,3,2,1,1,No,12,2,13,5,1,13,10,3,12,No,3
43,Male,Medical,Married,Development,Developer,Travel_Frequently,21,3,4,61,3,1,4,7,No,20,1,8,1,3,3,2,1,2,No,4
25,Female,Life Sciences,Single,Sales,Sales Executive,Travel_Rarely,4,2,2,99,2,2,4,1,Yes,11,2,5,3,3,5,4,1,3,No,2
37,Female,Medical,Married,Development,Senior Developer,Non-Travel,25,5,2,72,3,2,3,3,Yes,15,1,15,2,3,13,11,10,7,No,3
31,Male,Life Sciences,Married,Development,Developer,Travel_Rarely,1,2,4,98,2,1,1,1,No,12,3,4,3,3,4,2,3,2,No,3
39,Male,Life Sciences,Divorced,Development,Senior Developer,Travel_Frequently,1,1,2,52,3,5,3,1,Yes,14,3,21,3,3,21,8,1,6,No,2
30,Female,Technical Degree,Single,Sales,Sales Executive,Travel_Rarely,12,3,2,83,3,2,3,0,No,11,2,6,6,3,5,4,4,4,No,2
41,Male,Marketing,Married,Sales,Sales Executive,Travel_Rarely,1,3,2,49,4,3,1,1,No,16,3,10,2,3,10,7,0,7,No,3
